,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,X....,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3
6112,398,2,1,4,2,15,18,14,13,2,8,386,0,0.39,1,26,2,15,10,30,10,15,20,1,8,6,7,8,NA,NA,7,6,2,29,Business (MBA),8,Cagliari - Italy,,,2,7,2,Italy,9012,,2,3,1,Consultin \ Management,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,NA,45,10,10,30,0,5,35,20,10,20,5,10,20,20,20,20,10,10,7,6,10,7,8,7,6,8,10,7,0,5,8,7,4,NA,2,3,5,2,3,45,5,10,20,10,10,7,7,9,10,8,7,1,3,50,0,15,30,0,5,50,5,10,25,0,10,40,10,15,20,5,10,30,15,15,20,10,10,7,7,9,10,7,7,6,9,10,7,6,4,0,NA,NA,45,5,15,25,5,5,45,0,15,35,0,5,35,10,15,20,10,10,20,20,20,25,10,5,7,7,8,10,7,7,7,8,10,7
6113,398,2,1,4,2,15,18,13,13,1,9,387,1,0.01,1,25,2,20,15,25,15,15,10,1,8,9,9,9,9,8,9,8,2,29,Business (MBA),8,Cagliari - Italy,,,2,7,2,Italy,9012,,2,3,1,Consultin \ Management,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,NA,45,10,10,30,0,5,35,20,10,20,5,10,20,20,20,20,10,10,7,6,10,7,8,7,6,8,10,7,1,10,8,9,10,NA,NA,10,6,2,3,45,5,10,20,10,10,7,7,9,10,8,7,1,3,50,0,15,30,0,5,50,5,10,25,0,10,40,10,15,20,5,10,30,15,15,20,10,10,7,7,9,10,7,7,6,9,10,7,6,4,0,NA,NA,45,5,15,25,5,5,45,0,15,35,0,5,35,10,15,20,10,10,20,20,20,25,10,5,7,7,8,10,7,7,7,8,10,7
6114,398,2,1,4,2,15,18,9,13,15,10,388,0,-0.16,1,24,2,22,17,15,15,15,16,0,5,6,6,6,6,6,5,3,2,29,Business (MBA),8,Cagliari - Italy,,,2,7,2,Italy,9012,,2,3,1,Consultin \ Management,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,NA,45,10,10,30,0,5,35,20,10,20,5,10,20,20,20,20,10,10,7,6,10,7,8,7,6,8,10,7,0,6,7,7,7,NA,8,6,2,2,3,45,5,10,20,10,10,7,7,9,10,8,7,1,3,50,0,15,30,0,5,50,5,10,25,0,10,40,10,15,20,5,10,30,15,15,20,10,10,7,7,9,10,7,7,6,9,10,7,6,4,0,NA,NA,45,5,15,25,5,5,45,0,15,35,0,5,35,10,15,20,10,10,20,20,20,25,10,5,7,7,8,10,7,7,7,8,10,7
6115,398,2,1,4,2,15,18,2,13,8,11,389,1,-0.09,1,21,2,20,30,20,20,0,10,1,6,10,10,10,NA,8,8,9,2,29,Business (MBA),8,Cagliari - Italy,,,2,7,2,Italy,9012,,2,3,1,Consultin \ Management,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,NA,45,10,10,30,0,5,35,20,10,20,5,10,20,20,20,20,10,10,7,6,10,7,8,7,6,8,10,7,1,8,10,10,9,NA,NA,8,7,2,3,45,5,10,20,10,10,7,7,9,10,8,7,1,3,50,0,15,30,0,5,50,5,10,25,0,10,40,10,15,20,5,10,30,15,15,20,10,10,7,7,9,10,7,7,6,9,10,7,6,4,0,NA,NA,45,5,15,25,5,5,45,0,15,35,0,5,35,10,15,20,10,10,20,20,20,25,10,5,7,7,8,10,7,7,7,8,10,7
6116,398,2,1,4,2,15,18,18,13,6,12,390,0,0.36,0,30,4,10,20,20,10,10,30,1,8,8,8,8,NA,NA,6,8,2,29,Business (MBA),8,Cagliari - Italy,,,2,7,2,Italy,9012,,2,3,1,Consultin \ Management,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,NA,45,10,10,30,0,5,35,20,10,20,5,10,20,20,20,20,10,10,7,6,10,7,8,7,6,8,10,7,0,3,7,5,1,3,1,3,3,2,3,45,5,10,20,10,10,7,7,9,10,8,7,1,3,50,0,15,30,0,5,50,5,10,25,0,10,40,10,15,20,5,10,30,15,15,20,10,10,7,7,9,10,7,7,6,9,10,7,6,4,0,NA,NA,45,5,15,25,5,5,45,0,15,35,0,5,35,10,15,20,10,10,20,20,20,25,10,5,7,7,8,10,7,7,7,8,10,7
6117,398,2,1,4,2,15,18,10,13,16,13,391,0,0.26,1,28,2,35,0,35,10,10,10,0,7,6,6,6,6,4,6,5,2,29,Business (MBA),8,Cagliari - Italy,,,2,7,2,Italy,9012,,2,3,1,Consultin \ Management,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,NA,45,10,10,30,0,5,35,20,10,20,5,10,20,20,20,20,10,10,7,6,10,7,8,7,6,8,10,7,0,6,6,NA,4,NA,NA,4,NA,2,3,45,5,10,20,10,10,7,7,9,10,8,7,1,3,50,0,15,30,0,5,50,5,10,25,0,10,40,10,15,20,5,10,30,15,15,20,10,10,7,7,9,10,7,7,6,9,10,7,6,4,0,NA,NA,45,5,15,25,5,5,45,0,15,35,0,5,35,10,15,20,10,10,20,20,20,25,10,5,7,7,8,10,7,7,7,8,10,7
6118,398,2,1,4,2,15,18,15,13,3,14,392,1,0.4,1,26,2,15,20,15,30,10,10,1,8,8,9,10,9,6,9,5,2,29,Business (MBA),8,Cagliari - Italy,,,2,7,2,Italy,9012,,2,3,1,Consultin \ Management,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,NA,45,10,10,30,0,5,35,20,10,20,5,10,20,20,20,20,10,10,7,6,10,7,8,7,6,8,10,7,1,6,9,9,10,8,NA,7,7,2,3,45,5,10,20,10,10,7,7,9,10,8,7,1,3,50,0,15,30,0,5,50,5,10,25,0,10,40,10,15,20,5,10,30,15,15,20,10,10,7,7,9,10,7,7,6,9,10,7,6,4,0,NA,NA,45,5,15,25,5,5,45,0,15,35,0,5,35,10,15,20,10,10,20,20,20,25,10,5,7,7,8,10,7,7,7,8,10,7
6119,398,2,1,4,2,15,18,3,13,9,15,393,1,0.36,1,22,2,8,20,25,25,12,10,1,7,8,8,7,6,6,8,6,2,29,Business (MBA),8,Cagliari - Italy,,,2,7,2,Italy,9012,,2,3,1,Consultin \ Management,7,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,NA,45,10,10,30,0,5,35,20,10,20,5,10,20,20,20,20,10,10,7,6,10,7,8,7,6,8,10,7,1,6,9,8,10,NA,8,6,5,2,3,45,5,10,20,10,10,7,7,9,10,8,7,1,3,50,0,15,30,0,5,50,5,10,25,0,10,40,10,15,20,5,10,30,15,15,20,10,10,7,7,9,10,7,7,6,9,10,7,6,4,0,NA,NA,45,5,15,25,5,5,45,0,15,35,0,5,35,10,15,20,10,10,20,20,20,25,10,5,7,7,8,10,7,7,7,8,10,7
6123,399,3,1,6,2,15,18,7,9,17,1,379,0,0.46,1,38,2,15,15,20,15,15,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,Business,8,University of Wisconsin-Madison,,12900.00,2,1,1,Chicago,60611,48785.00,2,4,2,Consulting,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,NA,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,10,10,10,5,9,8,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6124,399,3,1,6,2,15,18,4,9,14,2,380,0,0.12,0,33,1,20,20,20,15,15,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,Business,8,University of Wisconsin-Madison,,12900.00,2,1,1,Chicago,60611,48785.00,2,4,2,Consulting,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,NA,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,10,10,10,5,9,8,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6125,399,3,1,6,2,15,18,5,9,15,3,381,0,0.38,1,24,2,20,10,20,35,5,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,Business,8,University of Wisconsin-Madison,,12900.00,2,1,1,Chicago,60611,48785.00,2,4,2,Consulting,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,NA,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,10,10,10,5,9,8,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6126,399,3,1,6,2,15,18,17,9,9,4,382,0,0.24,1,28,2,25,25,25,10,10,5,1,5,5,5,5,5,8,5,5,2,29,Business,8,University of Wisconsin-Madison,,12900.00,2,1,1,Chicago,60611,48785.00,2,4,2,Consulting,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,NA,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,0,5,5,6,5,9,NA,5,7,2,NA,50,5,10,10,10,5,9,8,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6127,399,3,1,6,2,15,18,8,9,18,5,383,0,0.34,1,27,2,25,20,10,20,15,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,Business,8,University of Wisconsin-Madison,,12900.00,2,1,1,Chicago,60611,48785.00,2,4,2,Consulting,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,NA,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,10,10,10,5,9,8,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6128,399,3,1,6,2,15,18,16,9,8,6,384,0,0.36,1,23,2,20,20,20,20,20,0,1,10,10,10,10,10,7,9,8,2,29,Business,8,University of Wisconsin-Madison,,12900.00,2,1,1,Chicago,60611,48785.00,2,4,2,Consulting,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,NA,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,0,6,8,9,10,4,NA,5,9,2,NA,50,5,10,10,10,5,9,8,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6130,399,3,1,6,2,15,18,14,9,6,8,386,0,0.04,1,26,2,15,10,30,10,15,20,1,8,8,7,7,NA,NA,7,6,2,29,Business,8,University of Wisconsin-Madison,,12900.00,2,1,1,Chicago,60611,48785.00,2,4,2,Consulting,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,NA,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,0,5,8,9,8,NA,8,6,8,2,NA,50,5,10,10,10,5,9,8,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6131,399,3,1,6,2,15,18,13,9,5,9,387,0,0.18,1,25,2,20,15,25,15,15,10,1,7,7,8,8,7,7,7,7,2,29,Business,8,University of Wisconsin-Madison,,12900.00,2,1,1,Chicago,60611,48785.00,2,4,2,Consulting,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,NA,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,0,8,9,7,8,9,NA,7,7,2,NA,50,5,10,10,10,5,9,8,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6132,399,3,1,6,2,15,18,9,9,1,10,388,1,0.29,1,24,2,22,17,15,15,15,16,1,6,7,8,6,8,6,6,9,2,29,Business,8,University of Wisconsin-Madison,,12900.00,2,1,1,Chicago,60611,48785.00,2,4,2,Consulting,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,NA,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,1,7,10,9,8,6,NA,9,8,2,NA,50,5,10,10,10,5,9,8,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6133,399,3,1,6,2,15,18,2,9,12,11,389,0,0.37,1,21,2,20,30,20,20,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,Business,8,University of Wisconsin-Madison,,12900.00,2,1,1,Chicago,60611,48785.00,2,4,2,Consulting,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,NA,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,10,10,10,5,9,8,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6134,399,3,1,6,2,15,18,18,9,10,12,390,0,0.68,0,30,4,10,20,20,10,10,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,Business,8,University of Wisconsin-Madison,,12900.00,2,1,1,Chicago,60611,48785.00,2,4,2,Consulting,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,NA,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,0,4,7,7,4,7,2,4,4,2,NA,50,5,10,10,10,5,9,8,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6137,399,3,1,6,2,15,18,3,9,13,15,393,0,0.43,1,22,2,8,20,25,25,12,10,1,7,8,9,8,8,7,7,6,2,29,Business,8,University of Wisconsin-Madison,,12900.00,2,1,1,Chicago,60611,48785.00,2,4,2,Consulting,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,NA,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,10,10,10,5,9,8,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6138,399,3,1,6,2,15,18,1,9,11,16,394,0,0.46,1,24,2,18,19,16,15,15,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,Business,8,University of Wisconsin-Madison,,12900.00,2,1,1,Chicago,60611,48785.00,2,4,2,Consulting,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,NA,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,10,10,10,5,9,8,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6139,399,3,1,6,2,15,18,11,9,3,17,395,0,0.49,1,33,2,20,20,20,10,10,20,0,7,6,8,8,NA,NA,6,6,2,29,Business,8,University of Wisconsin-Madison,,12900.00,2,1,1,Chicago,60611,48785.00,2,4,2,Consulting,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,NA,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,0,4,5,8,6,8,5,4,7,2,NA,50,5,10,10,10,5,9,8,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6140,399,3,1,6,2,15,18,6,9,16,18,396,0,0.19,0,25,4,15,18,18,18,15,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,Business,8,University of Wisconsin-Madison,,12900.00,2,1,1,Chicago,60611,48785.00,2,4,2,Consulting,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,NA,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,10,10,10,5,9,8,9,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6142,400,4,1,8,2,15,18,4,11,12,2,380,0,0.18,0,33,1,20,20,20,15,15,10,1,6,8,8,7,7,7,7,3,2,26,Business,8,Bocconi University Milan,,,2,7,7,Italy,80136,,5,4,2,Entrepreneur,7,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,NA,70,5,20,3,1,1,40,10,20,10,10,10,80,5,5,4,3,3,7,10,6,8,7,7,7,9,6,9,0,5,4,8,6,7,6,5,7,2,8,50,15,15,15,3,2,7,9,8,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6143,400,4,1,8,2,15,18,5,11,13,3,381,0,0.1,1,24,2,20,10,20,35,5,10,0,8,6,8,6,6,6,7,6,2,26,Business,8,Bocconi University Milan,,,2,7,7,Italy,80136,,5,4,2,Entrepreneur,7,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,NA,70,5,20,3,1,1,40,10,20,10,10,10,80,5,5,4,3,3,7,10,6,8,7,7,7,9,6,9,0,6,7,8,NA,NA,NA,5.5,6.5,2,8,50,15,15,15,3,2,7,9,8,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6144,400,4,1,8,2,15,18,17,11,7,4,382,0,-0.18,1,28,2,25,25,25,10,10,5,1,6,8,8,8,8,8,7,5,2,26,Business,8,Bocconi University Milan,,,2,7,7,Italy,80136,,5,4,2,Entrepreneur,7,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,NA,70,5,20,3,1,1,40,10,20,10,10,10,80,5,5,4,3,3,7,10,6,8,7,7,7,9,6,9,0,5,6,9,5,6,6,6,5,NA,8,50,15,15,15,3,2,7,9,8,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6145,400,4,1,8,2,15,18,8,11,16,5,383,1,0.24,1,27,2,25,20,10,20,15,10,1,6,6,6,NA,9,NA,8,7,2,26,Business,8,Bocconi University Milan,,,2,7,7,Italy,80136,,5,4,2,Entrepreneur,7,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,NA,70,5,20,3,1,1,40,10,20,10,10,10,80,5,5,4,3,3,7,10,6,8,7,7,7,9,6,9,1,6,8,8,7,7,NA,6.5,8,NA,8,50,15,15,15,3,2,7,9,8,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
