"iid","gender","condtn","round","order","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","from","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","satis_2","length","numdat_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","total","total2"
529,0,2,22,10,547,0,0.2,0,30,2,25,20,20,20,0,15,0,2,7,7,3,6,1,5,6,2,22,5,4,4,1,"HKG",2,4,1,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,10,25,25,10,10,20,6,10,9,7,5,1,5,5,5,4,5,5,5,4,2,4,5,3,3,10,25,25,15,15,20,5,10,6,7,6,26,29
529,0,2,22,7,545,0,0.31,0,24,2,20,20,20,20,10,10,0,4,8,8,2,7,2,5,5,2,22,5,4,4,1,"HKG",2,4,1,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,10,25,25,10,10,20,6,10,9,7,5,0,6,6,5,5,0,0,5,4,2,4,5,3,3,10,25,25,15,15,20,5,10,6,7,6,31,22
529,0,2,22,16,552,0,0.62,0,25,2,70,0,15,15,0,0,0,4,6,5,4,0,5,5,5,2,22,5,4,4,1,"HKG",2,4,1,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,10,25,25,10,10,20,6,10,9,7,5,1,5,7,5,5,3,6,6,4,2,4,5,3,3,10,25,25,15,15,20,5,10,6,7,6,24,31
529,0,2,22,9,532,1,-0.15,1,26,4,25,20,20,20,5,10,1,6,8,9,8,8,8,8,6,2,22,5,4,4,1,"HKG",2,4,1,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,10,25,25,10,10,20,6,10,9,7,5,1,5,7,5,4,5,4,6,7,2,4,5,3,3,10,25,25,15,15,20,5,10,6,7,6,47,30
529,0,2,22,21,544,0,0.12,1,23,4,15,25,20,10,10,20,0,6,6,6,6,6,6,6,5,2,22,5,4,4,1,"HKG",2,4,1,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,10,25,25,10,10,20,6,10,9,7,5,1,4,6,5,5,5,0,6,5,1,4,5,3,3,10,25,25,15,15,20,5,10,6,7,6,36,25
529,0,2,22,17,548,0,0.12,0,30,2,40,10,20,10,0,20,0,1,10,8,1,8,1,5,7,2,22,5,4,4,1,"HKG",2,4,1,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,10,25,25,10,10,20,6,10,9,7,5,1,6,7,7,5,5,5,7,4,2,4,5,3,3,10,25,25,15,15,20,5,10,6,7,6,29,35
529,0,2,22,12,531,0,0.42,1,25,4,15,30,20,20,10,5,0,5,10,10,5,10,8,3,3,2,22,5,4,4,1,"HKG",2,4,1,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,10,25,25,10,10,20,6,10,9,7,5,1,4,6,5,5,6,5,6,7,2,4,5,3,3,10,25,25,15,15,20,5,10,6,7,6,48,31
529,0,2,22,18,538,0,0.27,0,32,2,50,0,10,30,0,10,0,3,8,6,5,5,4,6,2,1,22,5,4,4,1,"HKG",2,4,1,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,5,10,25,25,10,10,20,6,10,9,7,5,0,6,7,7,5,5,0,7,5,1,4,5,3,3,10,25,25,15,15,20,5,10,6,7,6,31,30
530,0,2,22,12,537,0,0.1,1,22,4,20,5,25,25,5,20,0,4,7,6,4,4,2,5,4,2,22,5,4,1,1,"China",2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,3,9,9,9,7,1,7,8,7,8,8,8,6,5,2,6,8,1,1,10,20,10,20,10,30,3,8,9,8,8,27,46
530,0,2,22,7,535,0,0.11,0,23,2,23,14,19,16,10,18,0,0,0,0,0,0,0,3,4,2,22,5,4,1,1,"China",2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,3,9,9,9,7,1,8,8,9,9,7,8,8,5,2,6,8,1,1,10,20,10,20,10,30,3,8,9,8,8,0,49
530,0,2,22,22,536,0,-0.01,0,29,2,30,20,20,20,10,0,0,4,9,8,4,8,4,2,4,2,22,5,4,1,1,"China",2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,3,9,9,9,7,1,9,8,7,8,8,7,8,5,2,6,8,1,1,10,20,10,20,10,30,3,8,9,8,8,37,47
530,0,2,22,18,549,0,0.29,0,28,2,20,20,20,20,0,20,0,4,7,7,7,7,6,4,4,2,22,5,4,1,1,"China",2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,3,9,9,9,7,1,7,8,8,8,7,8,8,5,2,6,8,1,1,10,20,10,20,10,30,3,8,9,8,8,38,46
530,0,2,22,1,533,0,0.32,0,26,2,25,25,25,13,12,0,0,4,10,9,5,0,2,7,5,2,22,5,4,1,1,"China",2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,3,9,9,9,7,0,5,7,5,4,6,3,4,3,2,6,8,1,1,10,20,10,20,10,30,3,8,9,8,8,30,30
530,0,2,22,13,543,0,0.05,1,24,4,20,16,16,17,16,15,0,3,8,8,7,8,3,3,3,2,22,5,4,1,1,"China",2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,3,9,9,9,7,1,6,7,7,8,7,6,7,5,1,6,8,1,1,10,20,10,20,10,30,3,8,9,8,8,37,41
530,0,2,22,20,544,1,0.18,1,23,4,15,25,20,10,10,20,1,7,8,7,7,7,7,7,6,2,22,5,4,1,1,"China",2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,3,9,9,9,7,1,7,8,7,7,7,6,6,4,1,6,8,1,1,10,20,10,20,10,30,3,8,9,8,8,43,42
530,0,2,22,17,538,0,-0.58,0,32,2,50,0,10,30,0,10,0,5,6,5,5,5,3,5,5,2,22,5,4,1,1,"China",2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,3,9,9,9,7,1,9,9,8,10,8,7,8,5,2,6,8,1,1,10,20,10,20,10,30,3,8,9,8,8,29,51
530,0,2,22,19,542,0,0.01,1,23,4,25,15,20,20,10,10,0,1,7,8,2,3,4,1,8,2,22,5,4,1,1,"China",2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,3,9,9,9,7,1,6,7,7,8,8,7,7,5,2,6,8,1,1,10,20,10,20,10,30,3,8,9,8,8,25,43
530,0,2,22,10,534,1,0.26,0,24,6,30,30,30,5,2,3,1,6,6,6,7,5,7,8,7,2,22,5,4,1,1,"China",2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,3,9,9,9,7,1,7,8,8,9,8,8,8,6,1,6,8,1,1,10,20,10,20,10,30,3,8,9,8,8,37,48
530,0,2,22,5,550,0,-0.2,0,30,2,30,3,30,30,3,4,0,4,7,6,3,6,2,5,3,2,22,5,4,1,1,"China",2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,3,9,9,9,7,0,6,8,8,8,7,6,5,3,2,6,8,1,1,10,20,10,20,10,30,3,8,9,8,8,28,43
530,0,2,22,11,531,0,0.35,1,25,4,15,30,20,20,10,5,0,5,10,10,5,5,1,3,3,2,22,5,4,1,1,"China",2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,3,9,9,9,7,1,6,7,8,7,7,5,6,6,2,6,8,1,1,10,20,10,20,10,30,3,8,9,8,8,36,40
530,0,2,22,14,540,0,0.38,0,24,2,20,15,20,20,15,10,0,5,6,6,7,5,5,6,5,2,22,5,4,1,1,"China",2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,3,9,9,9,7,1,6,8,8,8,7,6,7,6,2,6,8,1,1,10,20,10,20,10,30,3,8,9,8,8,34,43
530,0,2,22,6,545,0,-0.2,0,24,2,20,20,20,20,10,10,0,5,8,8,7,8,2,6,5,2,22,5,4,1,1,"China",2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,3,9,9,9,7,1,7,8,7,8,8,8,7,5,2,6,8,1,1,10,20,10,20,10,30,3,8,9,8,8,38,46
530,0,2,22,3,546,0,0.13,0,30,2,35,10,20,25,5,5,0,4,6,7,4,5,2,4,7,2,22,5,4,1,1,"China",2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,3,9,9,9,7,1,7,8,8,7,7,9,8,6,2,6,8,1,1,10,20,10,20,10,30,3,8,9,8,8,28,46
530,0,2,22,8,532,0,0.03,1,26,4,25,20,20,20,5,10,1,7,8,8,7,8,9,7,6,2,22,5,4,1,1,"China",2,7,3,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,3,9,9,9,7,0,6,8,7,7,8,5,5,5,2,6,8,1,1,10,20,10,20,10,30,3,8,9,8,8,47,41
531,1,2,22,22,527,0,0.18,0,24,6,50,20,10,5,10,5,0,4,8,9,3,8,2,4,3,2,25,5,4,5,1,"BEIJING, CHINA",2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,10,10,6,10,10,0,5,5,5,5,5,1,1,1,2,2,3,1,2,30,30,20,20,0,0,10,10,10,10,10,34,26
531,1,2,22,5,516,0,-0.33,1,27,4,58,5,8,10,7,12,0,6,7,8,7,8,6,6,7,2,25,5,4,5,1,"BEIJING, CHINA",2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,10,10,6,10,10,1,10,8,10,10,10,5,5,3,2,2,3,1,2,30,30,20,20,0,0,10,10,10,10,10,42,53
531,1,2,22,16,512,0,0.22,0,25,2,20,20,20,20,5,15,0,5,8,8,5,8,4,5,5,2,25,5,4,5,1,"BEIJING, CHINA",2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,10,10,6,10,10,0,10,8,5,3,10,1,3,1,2,2,3,1,2,30,30,20,20,0,0,10,10,10,10,10,38,37
531,1,2,22,11,530,0,0.35,1,22,4,20,20,10,15,5,30,1,6,7,8,7,7,5,6,6,2,25,5,4,5,1,"BEIJING, CHINA",2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,10,10,6,10,10,0,5,10,10,5,5,1,3,3,2,2,3,1,2,30,30,20,20,0,0,10,10,10,10,10,40,36
531,1,2,22,20,524,1,-0.15,1,25,4,15,20,25,20,10,10,1,5,9,9,7,7,5,7,3,2,25,5,4,5,1,"BEIJING, CHINA",2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,10,10,6,10,10,1,5,10,10,10,10,3,4,1,2,2,3,1,2,30,30,20,20,0,0,10,10,10,10,10,42,48
531,1,2,22,4,525,0,0,0,24,2,10,15,30,20,15,10,0,6,9,9,5,8,7,5,6,2,25,5,4,5,1,"BEIJING, CHINA",2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,10,10,6,10,10,0,5,10,8,5,5,5,3,1,2,2,3,1,2,30,30,20,20,0,0,10,10,10,10,10,44,38
531,1,2,22,6,528,0,0.34,0,29,3,40,10,30,10,10,0,0,1,5,8,1,8,1,1,1,2,25,5,4,5,1,"BEIJING, CHINA",2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,10,10,6,10,10,0,5,10,10,5,5,1,3,1,2,2,3,1,2,30,30,20,20,0,0,10,10,10,10,10,24,36
531,1,2,22,18,520,0,-0.12,0,28,6,25,15,25,15,10,10,0,6,7,7,5,5,3,7,6,2,25,5,4,5,1,"BEIJING, CHINA",2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,10,10,6,10,10,1,5,10,10,5,10,5,5,1,2,2,3,1,2,30,30,20,20,0,0,10,10,10,10,10,33,45
531,1,2,22,19,515,0,0.65,0,23,2,20,20,20,15,10,15,1,4,8,10,7,7,10,8,5,2,25,5,4,5,1,"BEIJING, CHINA",2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,10,10,6,10,10,0,7,10,10,5,5,4,5,1,2,2,3,1,2,30,30,20,20,0,0,10,10,10,10,10,46,41
531,1,2,22,3,514,0,0.21,0,23,2,20,20,20,15,5,20,0,5,6,6,6,6,2,4,2,2,25,5,4,5,1,"BEIJING, CHINA",2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,10,10,6,10,10,0,5,10,10,8,10,5,5,1,2,2,3,1,2,30,30,20,20,0,0,10,10,10,10,10,31,48
531,1,2,22,9,513,0,-0.05,0,23,2,20,20,20,20,5,15,0,4,7,7,4,4,4,6,4,2,25,5,4,5,1,"BEIJING, CHINA",2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,10,10,6,10,10,0,10,8,10,5,10,1,3,1,2,2,3,1,2,30,30,20,20,0,0,10,10,10,10,10,30,44
531,1,2,22,2,511,0,0.26,1,23,4,20,10,10,30,15,15,1,6,5,7,7,5,6,6,6,2,25,5,4,5,1,"BEIJING, CHINA",2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,10,10,6,10,10,0,5,10,10,8,10,5,5,1,2,2,3,1,2,30,30,20,20,0,0,10,10,10,10,10,36,48
531,1,2,22,12,529,0,0.42,1,22,4,10,25,25,10,10,20,1,4,6,5,5,6,5,6,7,2,25,5,4,5,1,"BEIJING, CHINA",2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,10,10,6,10,10,0,5,10,10,5,10,8,3,3,2,2,3,1,2,30,30,20,20,0,0,10,10,10,10,10,31,48
531,1,2,22,10,517,0,0.05,0,30,3,15,20,20,20,5,10,0,3,7,8,6,5,4,4,4,2,25,5,4,5,1,"BEIJING, CHINA",2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,10,10,6,10,10,0,5,5,5,5,5,1,1,1,2,2,3,1,2,30,30,20,20,0,0,10,10,10,10,10,33,26
531,1,2,22,13,522,0,0.33,0,22,2,10,20,15,20,15,20,0,5,9,9,6,7,5,5,6,2,25,5,4,5,1,"BEIJING, CHINA",2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,10,10,6,10,10,0,5,5,5,1,10,1,1,1,2,2,3,1,2,30,30,20,20,0,0,10,10,10,10,10,41,27
531,1,2,22,7,519,0,0.51,0,26,2,40,5,30,15,5,5,0,1,8,8,2,8,2,6,8,2,25,5,4,5,1,"BEIJING, CHINA",2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,10,10,6,10,10,0,5,8,8,3,8,1,4,1,2,2,3,1,2,30,30,20,20,0,0,10,10,10,10,10,29,33
532,1,2,22,9,529,1,-0.15,1,22,4,10,25,25,10,10,20,1,5,7,5,4,5,4,6,7,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,1,6,8,9,8,8,8,8,6,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,30,47
532,1,2,22,2,516,0,-0.22,1,27,4,58,5,8,10,7,12,0,3,8,7,3,6,6,3,5,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,0,7,4,7,3,5,3,4,1,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,33,29
532,1,2,22,7,517,0,0,0,30,3,15,20,20,20,5,10,0,5,8,7,5,6,3,8,3,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,0,8,8,7,8,8,5,8,5,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,34,44
532,1,2,22,1,525,0,0.13,0,24,2,10,15,30,20,15,10,0,6,9,8,4,9,6,6,4,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,0,6,7,6,7,0,5,6,2,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,42,31
532,1,2,22,20,526,0,-0.02,0,26,3,10,10,30,20,10,15,0,3,7,7,1,1,3,3,1,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,1,6,7,8,7,6,5,7,5,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,22,39
532,1,2,22,22,514,0,-0.04,0,23,2,20,20,20,15,5,20,0,4,9,6,3,4,2,3,2,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,1,6,8,8,8,5,6,7,6,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,28,41
532,1,2,22,4,519,0,0.03,0,26,2,40,5,30,15,5,5,0,2,8,8,2,8,2,6,8,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,1,7,8,7,7,8,9,8,5,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,30,46
532,1,2,22,14,521,0,-0.16,0,26,2,10,30,20,15,15,10,0,7,9,8,5,9,3,7,4,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,1,7,7,7,6,6,5,6,5,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,41,38
532,1,2,22,19,527,0,-0.16,0,24,6,50,20,10,5,10,5,0,4,7,8,3,8,2,4,3,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,1,7,6,7,6,5,5,7,5,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,32,36
532,1,2,22,18,510,0,0.04,0,26,3,25,25,25,12,3,10,0,2,8,6,2,3,2,3,3,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,0,6,7,7,7,5,5,6,5,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,23,37
532,1,2,22,10,522,0,0.19,0,22,2,10,20,15,20,15,20,0,2,9,9,3,9,3,5,3,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,1,8,8,8,7,8,5,7,5,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,35,44
532,1,2,22,8,530,0,0.03,1,22,4,20,20,10,15,5,30,0,6,8,7,7,8,5,5,5,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,1,7,8,8,7,8,9,7,6,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,41,47
532,1,2,22,5,509,0,0.03,1,28,4,10,20,30,10,10,20,0,0,0,0,0,0,0,3,4,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,1,6,7,8,6,8,8,8,5,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,0,43
532,1,2,22,13,512,0,-0.24,0,25,2,20,20,20,20,5,15,0,5,8,8,5,8,4,5,5,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,0,7,7,7,6,5,4,5,5,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,38,36
532,1,2,22,11,523,1,0.48,1,27,4,10,25,20,20,5,20,1,1,9,9,1,6,8,4,6,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,1,6,8,9,7,8,9,8,5,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,34,47
532,1,2,22,16,515,0,0.07,0,23,2,20,20,20,15,10,15,0,4,7,9,6,8,3,8,5,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,0,6,6,5,6,4,2,5,5,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,37,29
532,1,2,22,21,511,0,-0.45,1,23,4,20,10,10,30,15,15,1,5,3,6,5,2,2,4,5,2,26,5,4,8,3,"California",1,2,2,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,6,25,20,20,20,5,10,7,9,7,8,8,0,7,6,7,6,5,8,7,5,2,2,NA,NA,2,25,20,20,20,5,10,7,9,8,7,8,23,39
533,1,2,22,2,529,0,0.78,0,22,4,10,25,25,10,10,20,0,7,6,5,5,5,4,5,4,2,26,5,2,1,1,"Greece",2,6,2,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,25,25,25,13,12,0,8,9,8,9,9,0,4,10,9,7,6,4,7,6,2,3,6,1,2,25,15,20,20,10,10,8,9,9,8,8,32,40
533,1,2,22,12,527,0,0.34,0,24,6,50,20,10,5,10,5,0,3,3,5,3,6,2,3,2,2,26,5,2,1,1,"Greece",2,6,2,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,25,25,25,13,12,0,8,9,8,9,9,0,6,8,8,7,7,4,6,5,2,3,6,1,2,25,15,20,20,10,10,8,9,9,8,8,22,40
533,1,2,22,3,522,0,0.12,1,22,2,10,20,15,20,15,20,1,5,8,9,7,8,7,8,6,2,26,5,2,1,1,"Greece",2,6,2,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,25,25,25,13,12,0,8,9,8,9,9,0,6,9,9,8,10,4,7,4,2,3,6,1,2,25,15,20,20,10,10,8,9,9,8,8,44,46
533,1,2,22,17,516,0,0.03,0,27,4,58,5,8,10,7,12,0,6,7,7,7,6,8,6,6,2,26,5,2,1,1,"Greece",2,6,2,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,25,25,25,13,12,0,8,9,8,9,9,0,7,8,5,5,0,0,3,2,2,3,6,1,2,25,15,20,20,10,10,8,9,9,8,8,41,25
533,1,2,22,14,511,0,0.6,0,23,4,20,10,10,30,15,15,1,6,4,7,6,6,6,6,5,2,26,5,2,1,1,"Greece",2,6,2,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,25,25,25,13,12,0,8,9,8,9,9,0,6,8,8,5,0,5,6,5,2,3,6,1,2,25,15,20,20,10,10,8,9,9,8,8,35,32
533,1,2,22,13,526,0,0.35,0,26,3,10,10,30,20,10,15,0,6,7,6,2,5,2,3,1,2,26,5,2,1,1,"Greece",2,6,2,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,25,25,25,13,12,0,8,9,8,9,9,0,5,7,7,7,6,5,7,7,2,3,6,1,2,25,15,20,20,10,10,8,9,9,8,8,28,37
533,1,2,22,1,530,0,0.32,0,22,4,20,20,10,15,5,30,0,5,7,5,4,6,3,4,3,2,26,5,2,1,1,"Greece",2,6,2,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,25,25,25,13,12,0,8,9,8,9,9,0,4,10,9,5,0,2,7,5,2,3,6,1,2,25,15,20,20,10,10,8,9,9,8,8,30,30
533,1,2,22,7,521,0,0.55,1,26,2,10,30,20,15,15,10,0,8,7,8,8,8,5,8,4,2,26,5,2,1,1,"Greece",2,6,2,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,25,25,25,13,12,0,8,9,8,9,9,0,7,7,7,6,0,0,7,5,2,3,6,1,2,25,15,20,20,10,10,8,9,9,8,8,44,27
533,1,2,22,16,525,0,0.11,1,24,2,10,15,30,20,15,10,0,6,7,7,4,8,6,5,4,2,26,5,2,1,1,"Greece",2,6,2,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,25,25,25,13,12,0,8,9,8,9,9,0,6,0,5,5,0,4,5,5,2,3,6,1,2,25,15,20,20,10,10,8,9,9,8,8,38,20
533,1,2,22,21,513,1,0.12,1,23,2,20,20,20,20,5,15,1,6,6,6,6,6,4,5,5,2,26,5,2,1,1,"Greece",2,6,2,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,25,25,25,13,12,0,8,9,8,9,9,1,7,8,8,8,6,5,7,7,2,3,6,1,2,25,15,20,20,10,10,8,9,9,8,8,34,42
533,1,2,22,20,509,0,0.37,0,28,4,10,20,30,10,10,20,0,2,2,2,2,3,2,0,0,2,26,5,2,1,1,"Greece",2,6,2,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,25,25,25,13,12,0,8,9,8,9,9,0,6,0,7,5,5,6,5,5,2,3,6,1,2,25,15,20,20,10,10,8,9,9,8,8,13,29
533,1,2,22,4,523,0,0.28,0,27,4,10,25,20,20,5,20,1,7,5,7,5,7,5,5,3,1,26,5,2,1,1,"Greece",2,6,2,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,25,25,25,13,12,0,8,9,8,9,9,0,5,8,7,5,0,0,6,7,2,3,6,1,2,25,15,20,20,10,10,8,9,9,8,8,36,25
533,1,2,22,22,517,0,0.3,0,30,3,15,20,20,20,5,10,0,0,0,0,0,0,0,3,4,2,26,5,2,1,1,"Greece",2,6,2,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,25,25,25,13,12,0,8,9,8,9,9,0,0,0,0,0,0,0,2,2,2,3,6,1,2,25,15,20,20,10,10,8,9,9,8,8,0,0
