"iid","gender","condtn","round","order","pid","match","pf_o_sha","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","field_cd","race","from","career_c","shar1_1","attr","sinc","intel","fun","amb","shar","like","prob","match_es","shar1_2","attr3_2","cult","outside"
430,"0","2",14,11,445,"0",12,6,6,3,3,3,2,3,4,"9","4","west","2",15,5,8,8,6,7,2,5,1,0,20,5,6.28571428571429,3.66666666666667
430,"0","2",14,1,449,"0",1,10,7,8,7,8,5,7,1,"9","4","west","2",15,5,6,9,8,8,5,5,2,0,20,5,6.28571428571429,3.66666666666667
430,"0","2",14,4,442,"0",5,5,7,3,3,3,0,6,8,"9","4","west","2",15,5,7,8,6,8,1,4,1,0,20,5,6.28571428571429,3.66666666666667
430,"0","2",14,13,443,"0",15,6,7,7,7,6,4,6,5,"9","4","west","2",15,5,8,8,7,8,2,6,2,0,20,5,6.28571428571429,3.66666666666667
430,"0","2",14,7,450,"0",30,7,7,7,7,5,8,8,7,"9","4","west","2",15,5,7,8,6,9,5,6,3,0,20,5,6.28571428571429,3.66666666666667
430,"0","2",14,6,440,"0",5,5,8,7,7,8,5,8,8,"9","4","west","2",15,8,7,9,9,8,5,7,2,0,20,5,6.28571428571429,3.66666666666667
430,"0","2",14,2,448,"0",5,8,8,8,6,5,7,8,7,"9","4","west","2",15,6,8,8,9,9,4,6,2,0,20,5,6.28571428571429,3.66666666666667
430,"0","2",14,12,444,"0",0,3,8,7,6,6,0,4,5,"9","4","west","2",15,7,6,8,7,8,2,5,1,0,20,5,6.28571428571429,3.66666666666667
430,"0","2",14,14,452,"0",5,6,8,7,6,6,6,6,8,"9","4","west","2",15,4,8,9,8,9,2,6,3,0,20,5,6.28571428571429,3.66666666666667
430,"0","2",14,5,446,"0",0,7,8,8,8,8,7,7,6,"9","4","west","2",15,5,9,9,6,8,4,7,2,0,20,5,6.28571428571429,3.66666666666667
430,"0","2",14,9,453,"0",5,5,4,5,5,5,5,5,5,"9","4","west","2",15,4,8,9,8,9,2,5,2,0,20,5,6.28571428571429,3.66666666666667
431,"0","2",14,4,441,"0",5,8,7,8,6,10,5,5,4,"9","4","west","7",15,8,8,8,7,7,2,3,4,2,15,8,8.57142857142857,7.66666666666667
431,"0","2",14,14,443,"0",15,5,5,6,4,7,4,5,3,"9","4","west","7",15,6,9,9,8,8,5,5,3,2,15,8,8.57142857142857,7.66666666666667
431,"0","2",14,3,448,"1",5,5,6,8,4,8,4,6,3,"9","4","west","7",15,9,8,9,9,5,2,6,4,2,15,8,8.57142857142857,7.66666666666667
431,"0","2",14,1,452,"0",5,8,9,7,8,6,7,8,7,"9","4","west","7",15,7,7,8,8,8,3,5,5,2,15,8,8.57142857142857,7.66666666666667
431,"0","2",14,2,449,"0",1,4,4,6,2,9,3,3,5,"9","4","west","7",15,8,5,7,6,8,2,3,2,2,15,8,8.57142857142857,7.66666666666667
431,"0","2",14,5,442,"1",5,6,3,5,4,5,1,5,4,"9","4","west","7",15,8,8,8,8,7,2,7,6,2,15,8,8.57142857142857,7.66666666666667
431,"0","2",14,8,450,"0",30,7,6,6,5,9,3,6,3,"9","4","west","7",15,7,8,8,8,6,3,5,4,2,15,8,8.57142857142857,7.66666666666667
431,"0","2",14,11,451,"0",10,6,5,5,5,5,4,6,4,"9","4","west","7",15,5,8,7,5,7,2,5,3,2,15,8,8.57142857142857,7.66666666666667
431,"0","2",14,13,444,"0",0,6,6,7,2,9,5,4,3,"9","4","west","7",15,8,7,8,8,7,4,6,4,2,15,8,8.57142857142857,7.66666666666667
431,"0","2",14,9,447,"0",10,2,6,4,3,4,5,3,1,"9","4","west","7",15,8,9,8,7,8,2,7,4,2,15,8,8.57142857142857,7.66666666666667
431,"0","2",14,10,453,"0",5,6,5,5,5,5,6,6,6,"9","4","west","7",15,3,8,7,4,4,1,2,2,2,15,8,8.57142857142857,7.66666666666667
432,"0","2",14,4,449,"0",1,7,9,9,7,6,6,8,8,"11","2","east","11",5,8,8,9,9,10,10,8,9,5,0,8,7,7
432,"0","2",14,3,452,"1",5,7,9,7,8,6,6,7,6,"11","2","east","11",5,5,8,10,10,10,5,10,9,5,0,8,7,7
432,"0","2",14,14,445,"1",12,6,8,8,8,6,6,6,6,"11","2","east","11",5,8,7,8,7,9,10,8,8,5,0,8,7,7
432,"0","2",14,6,441,"0",5,7,10,10,7,8,6,6,6,"11","2","east","11",5,4,6,9,6,9,7,8,8,5,0,8,7,7
432,"0","2",14,7,442,"1",5,8,8,7,7,7,10,8,7,"11","2","east","11",5,7,10,10,10,10,9,10,10,5,0,8,7,7
432,"0","2",14,5,448,"0",5,4,7,7,6,5,4,5,7,"11","2","east","11",5,8,6,8,7,9,5,4,3,5,0,8,7,7
432,"0","2",14,9,440,"0",5,7,7,8,5,7,2,7,4,"11","2","east","11",5,9,10,10,8,10,8,9,9,5,0,8,7,7
432,"0","2",14,13,451,"0",10,7,6,6,5,5,4,6,3,"11","2","east","11",5,2,5,9,5,10,9,8,10,5,0,8,7,7
432,"0","2",14,11,447,"0",10,6,5,7,6,5,5,6,8,"11","2","east","11",5,7,9,10,10,10,8,9,10,5,0,8,7,7
432,"0","2",14,12,453,"1",5,5,5,5,5,5,5,5,5,"11","2","east","11",5,3,9,10,5,10,10,8,10,5,0,8,7,7
432,"0","2",14,8,446,"1",0,8,8,8,6,4,5,6,4,"11","2","east","11",5,3,9,9,6,9,7,8,10,5,0,8,7,7
432,"0","2",14,2,443,"0",15,7,9,6,5,3,5,6,7,"11","2","east","11",5,8,10,9,9,10,9,9,9,5,0,8,7,7
433,"0","2",14,9,452,"0",5,3,6,6,5,6,4,3,5,"15","6","west","6",10,1,3,5,2,3,1,1,2,3,10,7,6.28571428571429,6
433,"0","2",14,10,449,"0",1,4,9,8,10,6,6,9,8,"15","6","west","6",10,7,7,7,7,4,3,6,3,3,10,7,6.28571428571429,6
433,"0","2",14,14,446,"1",0,5,8,7,7,4,3,6,3,"15","6","west","6",10,9,8,8,5,7,5,8,6,3,10,7,6.28571428571429,6
433,"0","2",14,8,443,"0",15,5,5,7,7,4,2,5,6,"15","6","west","6",10,7,6,6,6,4,4,8,7,3,10,7,6.28571428571429,6
433,"0","2",14,4,453,"0",5,6,6,5,5,5,6,6,5,"15","6","west","6",10,2,7,7,2,7,1,2,5,3,10,7,6.28571428571429,6
433,"0","2",14,5,451,"0",10,6,5,5,5,5,4,5,4,"15","6","west","6",10,1,5,5,2,5,1,1,3,3,10,7,6.28571428571429,6
433,"0","2",14,13,442,"1",5,4,2,4,4,5,3,6,3,"15","6","west","6",10,7,7,7,5,6,5,6,5,3,10,7,6.28571428571429,6
433,"0","2",14,2,450,"0",30,8,10,10,7,9,5,7,6,"15","6","west","6",10,4,5,6,4,4,1,2,5,3,10,7,6.28571428571429,6
433,"0","2",14,11,448,"0",5,3,7,5,6,5,6,4,5,"15","6","west","6",10,6,5,5,5,8,5,5,3,3,10,7,6.28571428571429,6
433,"0","2",14,12,441,"0",5,6,8,9,9,8,8,8,5,"15","6","west","6",10,6,4,4,5,3,7,5,3,3,10,7,6.28571428571429,6
433,"0","2",14,7,444,"0",0,5,8,6,8,8,5,5,7,"15","6","west","6",10,8,6,6,5,5,3,7,5,3,10,7,6.28571428571429,6
434,"0","2",14,9,443,"0",15,8,8,8,6,7,7,6,7,"11","2","east","15",10,6,7,8,9,7,8,7,8,1,10,8,4.71428571428571,3
434,"0","2",14,4,447,"1",10,9,8,8,8,6,6,8,7,"11","2","east","15",10,10,10,10,10,10,9,10,10,1,10,8,4.71428571428571,3
434,"0","2",14,14,442,"0",5,6,6,5,4,4,2,6,4,"11","2","east","15",10,7,6,7,5,8,5,5,8,1,10,8,4.71428571428571,3
434,"0","2",14,6,451,"0",10,5,6,5,4,3,4,4,3,"11","2","east","15",10,2,7,6,7,6,5,5,7,1,10,8,4.71428571428571,3
434,"0","2",14,3,450,"0",30,9,8,8,8,7,7,8,3,"11","2","east","15",10,5,5,5,7,5,9,7,1,1,10,8,4.71428571428571,3
434,"0","2",14,2,440,"0",5,7,7,8,6,7,5,6,5,"11","2","east","15",10,8,6,6,8,7,7,6,8,1,10,8,4.71428571428571,3
434,"0","2",14,1,446,"0",0,8,10,9,8,5,3,8,5,"11","2","east","15",10,7,5,5,3,3,5,7,8,1,10,8,4.71428571428571,3
434,"0","2",14,13,441,"0",5,7,8,8,7,7,8,7,7,"11","2","east","15",10,7,6,6,6,5,6,5,7,1,10,8,4.71428571428571,3
434,"0","2",14,7,445,"0",12,5,8,7,4,3,4,5,6,"11","2","east","15",10,7,9,7,7,7,7,7,8,1,10,8,4.71428571428571,3
434,"0","2",14,10,452,"0",5,7,6,7,7,6,5,7,7,"11","2","east","15",10,4,7,8,7,8,7,6,9,1,10,8,4.71428571428571,3
434,"0","2",14,12,448,"0",5,7,7,7,7,6,5,6,5,"11","2","east","15",10,7,6,6,5,7,7,5,5,1,10,8,4.71428571428571,3
434,"0","2",14,5,453,"0",5,6,5,5,5,5,6,6,4,"11","2","east","15",10,4,8,7,5,5,6,7,7,1,10,8,4.71428571428571,3
434,"0","2",14,8,444,"0",0,7,8,7,7,6,0,6,4,"11","2","east","15",10,9,8,7,7,7,7,8,6,1,10,8,4.71428571428571,3
435,"0","2",14,1,448,"1",5,5,7,8,6,6,7,6,6,"1","1","east","1",10,9,9,10,10,9,0,10,9,4,10,7,6.71428571428571,9
435,"0","2",14,5,440,"0",5,10,8,3,10,10,5,8,10,"1","1","east","1",10,10,10,10,10,10,10,10,9,4,10,7,6.71428571428571,9
435,"0","2",14,6,450,"0",30,6,8,8,3,7,1,5,3,"1","1","east","1",10,7,9,10,9,9,6,7,7,4,10,7,6.71428571428571,9
435,"0","2",14,14,449,"1",1,10,10,10,10,10,10,10,10,"1","1","east","1",10,7,7,8,9,10,7,8,8,4,10,7,6.71428571428571,9
435,"0","2",14,9,451,"0",10,5,4,3,3,3,2,4,3,"1","1","east","1",10,1,8,8,4,7,0,1,1,4,10,7,6.71428571428571,9
435,"0","2",14,4,446,"0",0,5,5,8,6,9,3,4,4,"1","1","east","1",10,4,4,4,4,4,4,4,4,4,10,7,6.71428571428571,9
435,"0","2",14,10,445,"0",12,5,7,7,8,7,4,7,6,"1","1","east","1",10,4,5,8,7,7,0,3,1,4,10,7,6.71428571428571,9
435,"0","2",14,13,452,"0",5,3,6,6,5,6,5,4,3,"1","1","east","1",10,1,4,5,4,5,1,1,1,4,10,7,6.71428571428571,9
435,"0","2",14,3,442,"0",5,6,0,5,5,5,0,5,3,"1","1","east","1",10,6,10,8,5,9,7,7,5,4,10,7,6.71428571428571,9
436,"0","2",14,10,444,"0",0,6,5,5,9,7,6,4,1,"1","2","west","1",8,10,9,9,10,10,9,9,10,4,5,8,8.71428571428571,7
436,"0","2",14,12,452,"0",5,7,7,8,8,6,6,7,7,"1","2","west","1",8,7,10,10,10,8,7,7,10,4,5,8,8.71428571428571,7
436,"0","2",14,8,451,"0",10,5,4,5,3,4,2,3,2,"1","2","west","1",8,7,10,9,8,8,7,7,10,4,5,8,8.71428571428571,7
436,"0","2",14,4,440,"0",5,10,10,10,11,10,10,10,10,"1","2","west","1",8,10,10,10,10,10,10,10,10,4,5,8,8.71428571428571,7
436,"0","2",14,7,453,"0",5,5,4,6,4,6,6,5,4,"1","2","west","1",8,7,10,8,8,8,7,7,10,4,5,8,8.71428571428571,7
436,"0","2",14,13,449,"1",1,10,10,10,10,10,10,10,10,"1","2","west","1",8,10,10,10,10,10,10,10,10,4,5,8,8.71428571428571,7
436,"0","2",14,11,443,"0",15,7,6,7,8,8,5,6,5,"1","2","west","1",8,7,10,9,9,9,7,8,10,4,5,8,8.71428571428571,7
436,"0","2",14,14,448,"1",5,8,6,7,8,8,7,8,8,"1","2","west","1",8,10,10,10,10,10,10,10,10,4,5,8,8.71428571428571,7
436,"0","2",14,9,445,"0",12,7,6,4,8,8,4,4,4,"1","2","west","1",8,8,10,9,9,8,7,8,10,4,5,8,8.71428571428571,7
436,"0","2",14,3,446,"0",0,7,7,7,9,8,3,7,4,"1","2","west","1",8,7,10,9,9,7,8,8,10,4,5,8,8.71428571428571,7
437,"0","2",14,12,447,"0",10,6,5,6,6,4,4,5,4,"11","2","east","11",20,8,8,10,7,10,7,7,5,5,25,5,8.42857142857143,8
437,"0","2",14,10,440,"0",5,5,8,8,8,9,7,8,7,"11","2","east","11",20,10,9,10,10,10,9,9,6,5,25,5,8.42857142857143,8
437,"0","2",14,7,441,"1",5,8,8,8,8,7,8,9,7,"11","2","east","11",20,7,7,9,8,9,8,7,6,5,25,5,8.42857142857143,8
437,"0","2",14,4,452,"0",5,5,5,5,5,5,5,5,5,"11","2","east","11",20,7,8,9,8,9,7,5,5,5,25,5,8.42857142857143,8
437,"0","2",14,11,450,"0",30,6,9,7,5,3,3,6,5,"11","2","east","11",20,7,7,9,7,10,7,5,4,5,25,5,8.42857142857143,8
437,"0","2",14,3,443,"0",15,9,6,6,6,6,6,6,7,"11","2","east","11",20,7,8,10,8,10,7,7,5,5,25,5,8.42857142857143,8
437,"0","2",14,9,446,"0",0,5,10,8,8,7,6,7,5,"11","2","east","11",20,6,8,9,9,10,8,8,5,5,25,5,8.42857142857143,8
437,"0","2",14,8,442,"1",5,7,5,5,4,2,0,5,4,"11","2","east","11",20,7,9,10,7,10,7,8,4,5,25,5,8.42857142857143,8
437,"0","2",14,5,449,"0",1,5,10,9,9,5,6,8,6,"11","2","east","11",20,9,7,8,8,9,7,5,5,5,25,5,8.42857142857143,8
437,"0","2",14,14,451,"0",10,5,5,4,3,4,3,4,3,"11","2","east","11",20,6,8,10,7,10,8,6,2,5,25,5,8.42857142857143,8
437,"0","2",14,1,445,"0",12,7,9,7,6,5,6,7,8,"11","2","east","11",20,7,7,8,9,9,8,8,5,5,25,5,8.42857142857143,8
437,"0","2",14,2,444,"0",0,5,6,5,4,6,0,4,2,"11","2","east","11",20,8,6,9,8,9,7,7,5,5,25,5,8.42857142857143,8
437,"0","2",14,13,453,"0",5,5,4,6,6,5,5,4,4,"11","2","east","11",20,6,8,10,6,9,5,5,4,5,25,5,8.42857142857143,8
438,"0","2",14,4,443,"0",15,7,9,7,8,5,5,8,8,"11","2","west","11",20,4,4,6,5,10,4,5,6,10,20,7,7.71428571428571,4.66666666666667
438,"0","2",14,5,452,"0",5,6,6,5,6,5,5,6,5,"11","2","west","11",20,2,7,8,6,10,3,3,7,10,20,7,7.71428571428571,4.66666666666667
438,"0","2",14,3,444,"0",0,7,9,7,8,7,0,7,6,"11","2","west","11",20,8,2,6,4,10,2,4,5,10,20,7,7.71428571428571,4.66666666666667
438,"0","2",14,2,445,"0",12,5,8,9,6,8,4,5,7,"11","2","west","11",20,7,7,10,9,10,8,8,6,10,20,7,7.71428571428571,4.66666666666667
438,"0","2",14,8,441,"0",5,9,9,10,9,9,9,9,8,"11","2","west","11",20,5,4,5,6,6,6,5,7,10,20,7,7.71428571428571,4.66666666666667
438,"0","2",14,10,446,"1",0,8,7,7,8,4,7,8,5,"11","2","west","11",20,6,4,7,3,7,6,6,5,10,20,7,7.71428571428571,4.66666666666667
438,"0","2",14,7,448,"0",5,6,5,0,6,0,0,5,4,"11","2","west","11",20,8,2,4,5,10,2,4,5,10,20,7,7.71428571428571,4.66666666666667
438,"0","2",14,1,451,"0",10,6,6,5,6,5,4,6,4,"11","2","west","11",20,2,7,10,2,10,2,3,5,10,20,7,7.71428571428571,4.66666666666667
438,"0","2",14,9,442,"0",5,7,4,5,4,4,0,5,3,"11","2","west","11",20,4,3,6,2,2,2,2,5,10,20,7,7.71428571428571,4.66666666666667
438,"0","2",14,12,450,"1",30,6,7,7,7,7,7,7,6,"11","2","west","11",20,4,6,8,7,9,2,4,5,10,20,7,7.71428571428571,4.66666666666667
439,"0","2",14,7,443,"0",15,8,6,8,3,3,2,5,4,"9","2","east","2",5,6,7,9,0,7,0,5,5,2,5,8,7.71428571428571,7.66666666666667
439,"0","2",14,9,449,"0",1,7,9,7,7,5,6,7,8,"9","2","east","2",5,8,9,9,4,9,0,4,5,2,5,8,7.71428571428571,7.66666666666667
439,"0","2",14,11,441,"0",5,9,7,9,6,7,5,8,4,"9","2","east","2",5,6,6,7,8,9,0,5,8,2,5,8,7.71428571428571,7.66666666666667
439,"0","2",14,8,452,"0",5,8,7,7,6,6,6,7,6,"9","2","east","2",5,4,10,10,7,10,0,7,10,2,5,8,7.71428571428571,7.66666666666667
439,"0","2",14,1,450,"0",30,8,7,7,7,5,5,7,6,"9","2","east","2",5,5,9,10,5,9,5,5,1,2,5,8,7.71428571428571,7.66666666666667
439,"0","2",14,6,444,"0",0,6,6,7,9,7,4,7,5,"9","2","east","2",5,8,7,8,8,9,3,8,8,2,5,8,7.71428571428571,7.66666666666667
439,"0","2",14,3,453,"0",5,5,5,5,4,5,4,4,4,"9","2","east","2",5,3,10,10,3,10,0,5,5,2,5,8,7.71428571428571,7.66666666666667
439,"0","2",14,14,440,"0",5,8,5,8,5,7,5,7,3,"9","2","east","2",5,8,9,9,6,9,0,7,7,2,5,8,7.71428571428571,7.66666666666667
439,"0","2",14,5,445,"1",12,9,5,6,7,7,4,6,6,"9","2","east","2",5,7,7,7,6,7,0,6,7,2,5,8,7.71428571428571,7.66666666666667
439,"0","2",14,12,442,"0",5,9,1,7,5,4,3,6,4,"9","2","east","2",5,3,9,9,3,9,0,6,7,2,5,8,7.71428571428571,7.66666666666667
439,"0","2",14,13,446,"1",0,9,8,8,6,5,5,8,4,"9","2","east","2",5,7,7,9,5,9,0,5,8,2,5,8,7.71428571428571,7.66666666666667
439,"0","2",14,2,447,"0",10,4,5,6,5,5,4,4,3,"9","2","east","2",5,7,7,9,3,9,0,5,5,2,5,8,7.71428571428571,7.66666666666667
440,"1","2",11,4,435,"0",10,10,10,10,10,10,10,10,9,"1","2","EU","1",5,10,8,3,10,10,5,8,10,2,0,10,7.85714285714286,5
440,"1","2",11,6,431,"0",15,7,8,9,7,9,3,6,5,"1","2","EU","1",5,4,4,7,4,8,2,4,5,2,0,10,7.85714285714286,5
440,"1","2",11,3,436,"0",8,10,10,10,10,10,10,10,10,"1","2","EU","1",5,10,10,10,10,10,10,10,10,2,0,10,7.85714285714286,5
440,"1","2",11,8,437,"0",20,10,9,10,10,10,9,9,6,"1","2","EU","1",5,5,8,8,8,9,7,8,7,2,0,10,7.85714285714286,5
440,"1","2",11,2,434,"0",10,8,6,6,8,7,7,6,8,"1","2","EU","1",5,7,7,8,6,7,5,6,5,2,0,10,7.85714285714286,5
440,"1","2",11,5,430,"0",15,8,7,9,9,8,5,7,2,"1","2","EU","1",5,5,8,7,7,8,5,8,8,2,0,10,7.85714285714286,5
440,"1","2",11,7,432,"0",5,9,10,10,8,10,8,9,9,"1","2","EU","1",5,7,7,8,5,7,2,7,4,2,0,10,7.85714285714286,5
441,"1","2",11,5,432,"0",5,4,6,9,6,9,7,8,8,"1","2","east","1",5,7,10,10,7,8,6,6,6,3,5,8,8.57142857142857,6
441,"1","2",11,7,438,"0",20,5,4,5,6,6,6,5,7,"1","2","east","1",5,9,9,10,9,9,9,9,8,3,5,8,8.57142857142857,6
441,"1","2",11,3,430,"0",15,5,9,9,8,7,3,6,2,"1","2","east","1",5,7,9,9,8,7,7,9,5,3,5,8,8.57142857142857,6
441,"1","2",11,10,434,"0",10,7,6,6,6,5,6,5,7,"1","2","east","1",5,7,8,8,7,7,8,7,7,3,5,8,8.57142857142857,6
441,"1","2",11,9,433,"0",10,6,4,4,5,3,7,5,3,"1","2","east","1",5,6,8,9,9,8,8,8,5,3,5,8,8.57142857142857,6
441,"1","2",11,4,431,"0",15,8,8,8,7,7,2,3,4,"1","2","east","1",5,8,7,8,6,10,5,5,4,3,5,8,8.57142857142857,6
441,"1","2",11,8,439,"0",5,6,6,7,8,9,0,5,8,"1","2","east","1",5,9,7,9,6,7,5,8,4,3,5,8,8.57142857142857,6
442,"1","2",11,9,433,"1",10,7,7,7,5,6,5,6,5,"1","2","EU","1",5,4,2,4,4,5,3,6,3,3,0,7,3.42857142857143,2.66666666666667
442,"1","2",11,1,436,"0",8,7,10,8,10,8,7,8,10,"1","2","EU","1",5,8,1,5,5,5,0,5,3,3,0,7,3.42857142857143,2.66666666666667
442,"1","2",11,7,438,"0",20,4,3,6,2,2,2,2,5,"1","2","EU","1",5,7,4,5,4,4,0,5,3,3,0,7,3.42857142857143,2.66666666666667
442,"1","2",11,10,434,"0",10,7,6,7,5,8,5,5,8,"1","2","EU","1",5,6,6,5,4,4,2,6,4,3,0,7,3.42857142857143,2.66666666666667
442,"1","2",11,4,431,"1",15,8,8,8,8,7,2,7,6,"1","2","EU","1",5,6,3,5,4,5,1,5,4,3,0,7,3.42857142857143,2.66666666666667
443,"1","2",11,10,431,"0",15,6,9,9,8,8,5,5,3,"13","3","east","9",15,5,5,6,4,7,4,5,3,3,10,7,5.42857142857143,5.33333333333333
443,"1","2",11,5,433,"0",10,7,6,6,6,4,4,8,7,"13","3","east","9",15,5,5,7,7,4,2,5,6,3,10,7,5.42857142857143,5.33333333333333
443,"1","2",11,9,430,"0",15,5,8,8,7,8,2,6,2,"13","3","east","9",15,6,7,7,7,6,4,6,5,3,10,7,5.42857142857143,5.33333333333333
443,"1","2",11,6,434,"0",10,6,7,8,9,7,8,7,8,"13","3","east","9",15,8,8,8,6,7,7,6,7,3,10,7,5.42857142857143,5.33333333333333
443,"1","2",11,8,435,"0",10,7,9,9,8,9,0,8,6,"13","3","east","9",15,4,5,5,7,7,4,6,5,3,10,7,5.42857142857143,5.33333333333333
443,"1","2",11,3,438,"0",20,4,4,6,5,10,4,5,6,"13","3","east","9",15,7,9,7,8,5,5,8,8,3,10,7,5.42857142857143,5.33333333333333
443,"1","2",11,1,432,"0",5,8,10,9,9,10,9,9,9,"13","3","east","9",15,7,9,6,5,3,5,6,7,3,10,7,5.42857142857143,5.33333333333333
444,"1","2",11,9,430,"0",15,7,6,8,7,8,2,5,1,"8","2","west","7",0,3,8,7,6,6,0,4,5,0,0,8,6.28571428571429,4.66666666666667
444,"1","2",11,6,434,"0",10,9,8,7,7,7,7,8,6,"8","2","west","7",0,7,8,7,7,6,0,6,4,0,0,8,6.28571428571429,4.66666666666667
444,"1","2",11,8,435,"0",10,8,9,8,8,8,6,7,4,"8","2","west","7",0,3,3,5,9,6,0,4,2,0,0,8,6.28571428571429,4.66666666666667
444,"1","2",11,1,432,"0",5,10,10,10,10,10,9,10,9,"8","2","west","7",0,7,9,8,7,7,0,7,5,0,0,8,6.28571428571429,4.66666666666667
444,"1","2",11,5,433,"0",10,8,6,6,5,5,3,7,5,"8","2","west","7",0,5,8,6,8,8,5,5,7,0,0,8,6.28571428571429,4.66666666666667
444,"1","2",11,2,437,"0",20,8,6,9,8,9,7,7,5,"8","2","west","7",0,5,6,5,4,6,0,4,2,0,0,8,6.28571428571429,4.66666666666667
444,"1","2",11,4,439,"0",5,8,7,8,8,9,3,8,8,"8","2","west","7",0,6,6,7,9,7,4,7,5,0,0,8,6.28571428571429,4.66666666666667
444,"1","2",11,7,436,"0",8,10,9,9,10,10,9,9,10,"8","2","west","7",0,6,5,5,9,7,6,4,1,0,0,8,6.28571428571429,4.66666666666667
445,"1","2",11,5,434,"0",10,7,9,7,7,7,7,7,8,"13","2","east","9",12,5,8,7,4,3,4,5,6,3,5,8,7,5.33333333333333
445,"1","2",11,6,436,"0",8,8,10,9,9,8,7,8,10,"13","2","east","9",12,7,6,4,8,8,4,4,4,3,5,8,7,5.33333333333333
445,"1","2",11,4,433,"0",10,7,7,7,6,5,3,7,6,"13","2","east","9",12,6,8,9,8,7,5,6,5,3,5,8,7,5.33333333333333
445,"1","2",11,7,435,"0",10,4,5,8,7,7,0,3,1,"13","2","east","9",12,5,7,7,8,7,4,7,6,3,5,8,7,5.33333333333333
445,"1","2",11,9,431,"0",15,5,3,4,3,6,1,1,1,"13","2","east","9",12,7,7,8,4,9,3,3,3,3,5,8,7,5.33333333333333
445,"1","2",11,1,437,"0",20,7,7,8,9,9,8,8,5,"13","2","east","9",12,7,9,7,6,5,6,7,8,3,5,8,7,5.33333333333333
445,"1","2",11,8,430,"0",15,5,8,8,6,7,2,5,1,"13","2","east","9",12,6,6,3,3,3,2,3,4,3,5,8,7,5.33333333333333
445,"1","2",11,10,432,"1",5,8,7,8,7,9,10,8,8,"13","2","east","9",12,6,8,8,8,6,6,6,6,3,5,8,7,5.33333333333333
445,"1","2",11,3,439,"1",5,7,7,7,6,7,0,6,7,"13","2","east","9",12,9,5,6,7,7,4,6,6,3,5,8,7,5.33333333333333
446,"1","2",11,8,438,"1",20,6,4,7,3,7,6,6,5,"8","3","South America","7",0,8,7,7,8,4,7,8,5,3,0,6,5.71428571428571,5.66666666666667
446,"1","2",11,5,431,"0",15,7,9,9,8,6,2,6,5,"8","3","South America","7",0,7,8,8,7,6,7,7,6,3,0,6,5.71428571428571,5.66666666666667
446,"1","2",11,6,432,"1",5,3,9,9,6,9,7,8,10,"8","3","South America","7",0,8,8,8,6,4,5,6,4,3,0,6,5.71428571428571,5.66666666666667
446,"1","2",11,2,436,"0",8,7,10,9,9,7,8,8,10,"8","3","South America","7",0,7,7,7,9,8,3,7,4,3,0,6,5.71428571428571,5.66666666666667
446,"1","2",11,1,434,"0",10,7,5,5,3,3,5,7,8,"8","3","South America","7",0,8,10,9,8,5,3,8,5,3,0,6,5.71428571428571,5.66666666666667
446,"1","2",11,9,439,"1",5,7,7,9,5,9,0,5,8,"8","3","South America","7",0,9,8,8,6,5,5,8,4,3,0,6,5.71428571428571,5.66666666666667
446,"1","2",11,7,437,"0",20,6,8,9,9,10,8,8,5,"8","3","South America","7",0,5,10,8,8,7,6,7,5,3,0,6,5.71428571428571,5.66666666666667
447,"1","2",11,2,433,"0",10,7,7,7,5,5,3,6,6,"13","4","Asia","7",10,5,6,6,4,3,6,5,4,1,10,5,4.85714285714286,4.33333333333333
447,"1","2",11,5,435,"0",10,6,10,9,8,8,4,5,5,"13","4","Asia","7",10,6,6,8,6,7,6,6,4,1,10,5,4.85714285714286,4.33333333333333
447,"1","2",11,1,439,"0",5,7,7,9,3,9,0,5,5,"13","4","Asia","7",10,4,5,6,5,5,4,4,3,1,10,5,4.85714285714286,4.33333333333333
447,"1","2",11,10,438,"0",20,6,3,4,2,9,4,5,4,"13","4","Asia","7",10,5,6,6,5,4,5,5,5,1,10,5,4.85714285714286,4.33333333333333
447,"1","2",11,3,434,"1",10,10,10,10,10,10,9,10,10,"13","4","Asia","7",10,9,8,8,8,6,6,8,7,1,10,5,4.85714285714286,4.33333333333333
447,"1","2",11,8,432,"0",5,7,9,10,10,10,8,9,10,"13","4","Asia","7",10,6,5,7,6,5,5,6,8,1,10,5,4.85714285714286,4.33333333333333
447,"1","2",11,7,431,"0",15,8,9,8,7,8,2,7,4,"13","4","Asia","7",10,2,6,4,3,4,5,3,1,1,10,5,4.85714285714286,4.33333333333333
447,"1","2",11,6,430,"0",15,5,8,8,8,6,3,7,3,"13","4","Asia","7",10,5,7,7,5,4,4,5,4,1,10,5,4.85714285714286,4.33333333333333
448,"1","2",11,1,435,"1",10,9,9,10,10,9,0,10,9,"1","2","east","7",5,5,7,8,6,6,7,6,6,4,10,9,6.28571428571429,6.66666666666667
448,"1","2",11,5,437,"1",20,7,6,9,10,9,9,6,6,"1","2","east","7",5,5,7,5,6,3,7,6,4,4,10,9,6.28571428571429,6.66666666666667
448,"1","2",11,2,430,"0",15,6,8,8,9,9,4,6,2,"1","2","east","7",5,8,8,8,6,5,7,8,7,4,10,9,6.28571428571429,6.66666666666667
448,"1","2",11,10,436,"1",8,10,10,10,10,10,10,10,10,"1","2","east","7",5,8,6,7,8,8,7,8,8,4,10,9,6.28571428571429,6.66666666666667
