"","iid","gender","condtn","round","order","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","from","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","numdat_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","total","total2"
"5204",441,"1",2,11,8,439,"0",-0.09,"1",29,"2",20,10,50,5,10,5,"1",6,6,7,8,9,0,5,8,"2",24,"1","2",4,2,"east","2",7,1,"1",6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,7,35,10,25,20,5,5,8,7,8,9,8,"0",9,7,9,6,7,5,8,4,"2",3,"3",60,5,20,10,0,5,8,7,9,8,8,36,43
"5205",442,"1",2,11,9,433,"1",0.26,"0",30,"6",20,20,20,20,10,10,"1",7,7,7,5,6,5,6,5,"2",25,"1","2",1,1,"EU","4",6,1,"1",7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,6,40,10,0,45,0,5,7,9,8,8,9,"1",4,2,4,4,5,3,6,3,"2",3,"1",50,20,0,30,0,0,7,6,7,4,9,37,22
"5206",442,"1",2,11,1,436,"0",-0.05,"1",23,"2",28,8,17,22,17,8,"0",7,10,8,10,8,7,8,10,"2",25,"1","2",1,1,"EU","4",6,1,"1",7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,6,40,10,0,45,0,5,7,9,8,8,9,"1",8,1,5,5,5,0,5,3,"1",3,"1",50,20,0,30,0,0,7,6,7,4,9,50,24
"5207",442,"1",2,11,7,438,"0",0.36,"1",23,"2",14,15,16,17,18,20,"0",4,3,6,2,2,2,2,5,"2",25,"1","2",1,1,"EU","4",6,1,"1",7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,6,40,10,0,45,0,5,7,9,8,8,9,"1",7,4,5,4,4,0,5,3,"2",3,"1",50,20,0,30,0,0,7,6,7,4,9,19,24
"5208",442,"1",2,11,10,434,"0",0.35,"1",27,"2",30,15,15,30,0,10,"0",7,6,7,5,8,5,5,8,"2",25,"1","2",1,1,"EU","4",6,1,"1",7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,6,40,10,0,45,0,5,7,9,8,8,9,"1",6,6,5,4,4,2,6,4,"2",3,"1",50,20,0,30,0,0,7,6,7,4,9,38,27
"5209",442,"1",2,11,4,431,"1",-0.06,"0",27,"4",15,15,25,15,15,15,"1",8,8,8,8,7,2,7,6,"2",25,"1","2",1,1,"EU","4",6,1,"1",7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,6,40,10,0,45,0,5,7,9,8,8,9,"1",6,3,5,4,5,1,5,4,"2",3,"1",50,20,0,30,0,0,7,6,7,4,9,41,24
"5210",443,"1",2,11,10,431,"0",0.14,"0",27,"4",15,15,25,15,15,15,"0",6,9,9,8,8,5,5,3,"2",27,"13","3",1,3,"east","2",6,2,"9",9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,7,30,25,10,20,0,15,7,10,9,7,7,"0",5,5,6,4,7,4,5,3,"2",3,"2",30,15,15,20,10,10,7,7,7,8,8,45,31
"5211",443,"1",2,11,5,433,"0",0.2,"0",30,"6",20,20,20,20,10,10,"1",7,6,6,6,4,4,8,7,"2",27,"13","3",1,3,"east","2",6,2,"9",9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,7,30,25,10,20,0,15,7,10,9,7,7,"0",5,5,7,7,4,2,5,6,"2",3,"2",30,15,15,20,10,10,7,7,7,8,8,33,30
"5212",443,"1",2,11,9,430,"0",0.38,"0",22,"4",10,25,15,20,15,15,"0",5,8,8,7,8,2,6,2,"2",27,"13","3",1,3,"east","2",6,2,"9",9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,7,30,25,10,20,0,15,7,10,9,7,7,"1",6,7,7,7,6,4,6,5,"2",3,"2",30,15,15,20,10,10,7,7,7,8,8,38,37
"5213",443,"1",2,11,6,434,"0",0.13,"0",27,"2",30,15,15,30,0,10,"0",6,7,8,9,7,8,7,8,"2",27,"13","3",1,3,"east","2",6,2,"9",9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,7,30,25,10,20,0,15,7,10,9,7,7,"1",8,8,8,6,7,7,6,7,"2",3,"2",30,15,15,20,10,10,7,7,7,8,8,45,44
"5214",443,"1",2,11,8,435,"0",0.56,"0",22,"1",25,5,20,25,15,10,"0",7,9,9,8,9,0,8,6,"2",27,"13","3",1,3,"east","2",6,2,"9",9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,7,30,25,10,20,0,15,7,10,9,7,7,"0",4,5,5,7,7,4,6,5,"2",3,"2",30,15,15,20,10,10,7,7,7,8,8,42,32
"5215",443,"1",2,11,3,438,"0",0.38,"0",23,"2",14,15,16,17,18,20,"0",4,4,6,5,10,4,5,6,"2",27,"13","3",1,3,"east","2",6,2,"9",9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,7,30,25,10,20,0,15,7,10,9,7,7,"1",7,9,7,8,5,5,8,8,"2",3,"2",30,15,15,20,10,10,7,7,7,8,8,33,41
"5216",443,"1",2,11,1,432,"0",0.23,"0",28,"2",15,30,30,10,10,5,"1",8,10,9,9,10,9,9,9,"2",27,"13","3",1,3,"east","2",6,2,"9",9,5,7,8,5,5,5,3,7,6,1,6,7,8,8,4,5,7,30,25,10,20,0,15,7,10,9,7,7,"0",7,9,6,5,3,5,6,7,"2",3,"2",30,15,15,20,10,10,7,7,7,8,8,55,35
"5217",444,"1",2,11,9,430,"0",0.33,"0",22,"4",10,25,15,20,15,15,"0",7,6,8,7,8,2,5,1,"2",26,"8","2",5,1,"west","2",4,2,"7",8,8,9,2,6,8,6,2,5,2,7,1,10,3,5,5,6,3,50,10,10,30,0,0,8,7,9,8,7,"0",3,8,7,6,6,0,4,5,"2",0,"3",40,30,10,20,0,0,8,7,8,8,7,38,30
"5218",444,"1",2,11,6,434,"0",0.14,"1",27,"2",30,15,15,30,0,10,"0",9,8,7,7,7,7,8,6,"2",26,"8","2",5,1,"west","2",4,2,"7",8,8,9,2,6,8,6,2,5,2,7,1,10,3,5,5,6,3,50,10,10,30,0,0,8,7,9,8,7,"0",7,8,7,7,6,0,6,4,"2",0,"3",40,30,10,20,0,0,8,7,8,8,7,45,35
"5219",444,"1",2,11,8,435,"0",-0.27,"0",22,"1",25,5,20,25,15,10,"1",8,9,8,8,8,6,7,4,"2",26,"8","2",5,1,"west","2",4,2,"7",8,8,9,2,6,8,6,2,5,2,7,1,10,3,5,5,6,3,50,10,10,30,0,0,8,7,9,8,7,"0",3,3,5,9,6,0,4,2,"2",0,"3",40,30,10,20,0,0,8,7,8,8,7,47,26
"5220",444,"1",2,11,1,432,"0",-0.23,"1",28,"2",15,30,30,10,10,5,"1",10,10,10,10,10,9,10,9,"2",26,"8","2",5,1,"west","2",4,2,"7",8,8,9,2,6,8,6,2,5,2,7,1,10,3,5,5,6,3,50,10,10,30,0,0,8,7,9,8,7,"0",7,9,8,7,7,0,7,5,"2",0,"3",40,30,10,20,0,0,8,7,8,8,7,59,38
"5221",444,"1",2,11,5,433,"0",0.13,"0",30,"6",20,20,20,20,10,10,"0",8,6,6,5,5,3,7,5,"2",26,"8","2",5,1,"west","2",4,2,"7",8,8,9,2,6,8,6,2,5,2,7,1,10,3,5,5,6,3,50,10,10,30,0,0,8,7,9,8,7,"0",5,8,6,8,8,5,5,7,"2",0,"3",40,30,10,20,0,0,8,7,8,8,7,33,40
"5222",444,"1",2,11,2,437,"0",-0.08,"1",23,"2",15,15,18,18,14,20,"1",8,6,9,8,9,7,7,5,"2",26,"8","2",5,1,"west","2",4,2,"7",8,8,9,2,6,8,6,2,5,2,7,1,10,3,5,5,6,3,50,10,10,30,0,0,8,7,9,8,7,"0",5,6,5,4,6,0,4,2,"2",0,"3",40,30,10,20,0,0,8,7,8,8,7,47,26
"5223",444,"1",2,11,4,439,"0",0.26,"1",29,"2",20,10,50,5,10,5,"1",8,7,8,8,9,3,8,8,"2",26,"8","2",5,1,"west","2",4,2,"7",8,8,9,2,6,8,6,2,5,2,7,1,10,3,5,5,6,3,50,10,10,30,0,0,8,7,9,8,7,"0",6,6,7,9,7,4,7,5,"2",0,"3",40,30,10,20,0,0,8,7,8,8,7,43,39
"5224",444,"1",2,11,7,436,"0",0.11,"1",23,"2",28,8,17,22,17,8,"0",10,9,9,10,10,9,9,10,"1",26,"8","2",5,1,"west","2",4,2,"7",8,8,9,2,6,8,6,2,5,2,7,1,10,3,5,5,6,3,50,10,10,30,0,0,8,7,9,8,7,"0",6,5,5,9,7,6,4,1,"1",0,"3",40,30,10,20,0,0,8,7,8,8,7,57,38
"5225",445,"1",2,11,5,434,"0",0.13,"1",27,"2",30,15,15,30,0,10,"0",7,9,7,7,7,7,7,8,"2",30,"13","2",1,1,"east","2",5,2,"9",9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,5,40,12,18,12,6,12,9,8,7,10,7,"0",5,8,7,4,3,4,5,6,"2",3,"3",50,10,10,10,15,5,8,10,10,7,6,44,31
"5226",445,"1",2,11,6,436,"0",0.06,"1",23,"2",28,8,17,22,17,8,"0",8,10,9,9,8,7,8,10,"2",30,"13","2",1,1,"east","2",5,2,"9",9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,5,40,12,18,12,6,12,9,8,7,10,7,"1",7,6,4,8,8,4,4,4,"2",3,"3",50,10,10,10,15,5,8,10,10,7,6,51,37
"5227",445,"1",2,11,4,433,"0",0.13,"0",30,"6",20,20,20,20,10,10,"0",7,7,7,6,5,3,7,6,"2",30,"13","2",1,1,"east","2",5,2,"9",9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,5,40,12,18,12,6,12,9,8,7,10,7,"1",6,8,9,8,7,5,6,5,"2",3,"3",50,10,10,10,15,5,8,10,10,7,6,35,43
"5228",445,"1",2,11,7,435,"0",0.15,"0",22,"1",25,5,20,25,15,10,"0",4,5,8,7,7,0,3,1,"2",30,"13","2",1,1,"east","2",5,2,"9",9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,5,40,12,18,12,6,12,9,8,7,10,7,"0",5,7,7,8,7,4,7,6,"2",3,"3",50,10,10,10,15,5,8,10,10,7,6,31,38
"5229",445,"1",2,11,9,431,"0",-0.06,"0",27,"4",15,15,25,15,15,15,"0",5,3,4,3,6,1,1,1,"2",30,"13","2",1,1,"east","2",5,2,"9",9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,5,40,12,18,12,6,12,9,8,7,10,7,"0",7,7,8,4,9,3,3,3,"2",3,"3",50,10,10,10,15,5,8,10,10,7,6,22,38
"5230",445,"1",2,11,1,437,"0",0.15,"1",23,"2",15,15,18,18,14,20,"1",7,7,8,9,9,8,8,5,"2",30,"13","2",1,1,"east","2",5,2,"9",9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,5,40,12,18,12,6,12,9,8,7,10,7,"0",7,9,7,6,5,6,7,8,"2",3,"3",50,10,10,10,15,5,8,10,10,7,6,48,40
"5231",445,"1",2,11,8,430,"0",0.27,"0",22,"4",10,25,15,20,15,15,"0",5,8,8,6,7,2,5,1,"2",30,"13","2",1,1,"east","2",5,2,"9",9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,5,40,12,18,12,6,12,9,8,7,10,7,"0",6,6,3,3,3,2,3,4,"2",3,"3",50,10,10,10,15,5,8,10,10,7,6,36,23
"5232",445,"1",2,11,10,432,"1",-0.08,"1",28,"2",15,30,30,10,10,5,"1",8,7,8,7,9,10,8,8,"2",30,"13","2",1,1,"east","2",5,2,"9",9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,5,40,12,18,12,6,12,9,8,7,10,7,"1",6,8,8,8,6,6,6,6,"2",3,"3",50,10,10,10,15,5,8,10,10,7,6,49,42
"5233",445,"1",2,11,3,439,"1",0.48,"1",29,"2",20,10,50,5,10,5,"1",7,7,7,6,7,0,6,7,"2",30,"13","2",1,1,"east","2",5,2,"9",9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,5,40,12,18,12,6,12,9,8,7,10,7,"1",9,5,6,7,7,4,6,6,"2",3,"3",50,10,10,10,15,5,8,10,10,7,6,34,38
"5234",446,"1",2,11,8,438,"1",0.28,"0",23,"2",14,15,16,17,18,20,"1",6,4,7,3,7,6,6,5,"2",28,"8","3",2,2,"South America","1",4,3,"7",9,2,9,8,8,7,6,3,6,6,5,6,6,5,8,3,3,7,30,20,25,15,10,0,6,8,9,7,5,"1",8,7,7,8,4,7,8,5,"2",3,"3",30,20,25,15,10,0,6,8,7,9,5,33,41
"5235",446,"1",2,11,5,431,"0",0.25,"0",27,"4",15,15,25,15,15,15,"0",7,9,9,8,6,2,6,5,"2",28,"8","3",2,2,"South America","1",4,3,"7",9,2,9,8,8,7,6,3,6,6,5,6,6,5,8,3,3,7,30,20,25,15,10,0,6,8,9,7,5,"1",7,8,8,7,6,7,7,6,"2",3,"3",30,20,25,15,10,0,6,8,7,9,5,41,43
"5236",446,"1",2,11,6,432,"1",0.32,"0",28,"2",15,30,30,10,10,5,"1",3,9,9,6,9,7,8,10,"2",28,"8","3",2,2,"South America","1",4,3,"7",9,2,9,8,8,7,6,3,6,6,5,6,6,5,8,3,3,7,30,20,25,15,10,0,6,8,9,7,5,"1",8,8,8,6,4,5,6,4,"2",3,"3",30,20,25,15,10,0,6,8,7,9,5,43,39
"5237",446,"1",2,11,2,436,"0",0.32,"0",23,"2",28,8,17,22,17,8,"0",7,10,9,9,7,8,8,10,"2",28,"8","3",2,2,"South America","1",4,3,"7",9,2,9,8,8,7,6,3,6,6,5,6,6,5,8,3,3,7,30,20,25,15,10,0,6,8,9,7,5,"1",7,7,7,9,8,3,7,4,"2",3,"3",30,20,25,15,10,0,6,8,7,9,5,50,41
"5238",446,"1",2,11,1,434,"0",0.28,"0",27,"2",30,15,15,30,0,10,"0",7,5,5,3,3,5,7,8,"1",28,"8","3",2,2,"South America","1",4,3,"7",9,2,9,8,8,7,6,3,6,6,5,6,6,5,8,3,3,7,30,20,25,15,10,0,6,8,9,7,5,"1",8,10,9,8,5,3,8,5,"1",3,"3",30,20,25,15,10,0,6,8,7,9,5,28,43
"5239",446,"1",2,11,9,439,"1",0.67,"0",29,"2",20,10,50,5,10,5,"1",7,7,9,5,9,0,5,8,"2",28,"8","3",2,2,"South America","1",4,3,"7",9,2,9,8,8,7,6,3,6,6,5,6,6,5,8,3,3,7,30,20,25,15,10,0,6,8,9,7,5,"1",9,8,8,6,5,5,8,4,"2",3,"3",30,20,25,15,10,0,6,8,7,9,5,37,41
"5240",446,"1",2,11,7,437,"0",0.34,"0",23,"2",15,15,18,18,14,20,"1",6,8,9,9,10,8,8,5,"2",28,"8","3",2,2,"South America","1",4,3,"7",9,2,9,8,8,7,6,3,6,6,5,6,6,5,8,3,3,7,30,20,25,15,10,0,6,8,9,7,5,"0",5,10,8,8,7,6,7,5,"2",3,"3",30,20,25,15,10,0,6,8,7,9,5,50,44
"5241",447,"1",2,11,2,433,"0",0.23,"0",30,"6",20,20,20,20,10,10,"0",7,7,7,5,5,3,6,6,"2",26,"13","4",1,1,"Asia","1",7,2,"7",7,5,6,8,3,2,6,2,5,6,3,4,8,4,9,2,4,3,15,30,25,20,0,10,6,10,6,7,4,"0",5,6,6,4,3,6,5,4,"2",1,"2",25,30,20,15,0,10,5,6,6,7,6,34,30
"5242",447,"1",2,11,5,435,"0",0.18,"0",22,"1",25,5,20,25,15,10,"0",6,10,9,8,8,4,5,5,"2",26,"13","4",1,1,"Asia","1",7,2,"7",7,5,6,8,3,2,6,2,5,6,3,4,8,4,9,2,4,3,15,30,25,20,0,10,6,10,6,7,4,"0",6,6,8,6,7,6,6,4,"2",1,"2",25,30,20,15,0,10,5,6,6,7,6,45,39
"5243",447,"1",2,11,1,439,"0",0.49,"0",29,"2",20,10,50,5,10,5,"0",7,7,9,3,9,0,5,5,"2",26,"13","4",1,1,"Asia","1",7,2,"7",7,5,6,8,3,2,6,2,5,6,3,4,8,4,9,2,4,3,15,30,25,20,0,10,6,10,6,7,4,"0",4,5,6,5,5,4,4,3,"2",1,"2",25,30,20,15,0,10,5,6,6,7,6,35,29
"5244",447,"1",2,11,10,438,"0",0.35,"0",23,"2",14,15,16,17,18,20,"0",6,3,4,2,9,4,5,4,"2",26,"13","4",1,1,"Asia","1",7,2,"7",7,5,6,8,3,2,6,2,5,6,3,4,8,4,9,2,4,3,15,30,25,20,0,10,6,10,6,7,4,"0",5,6,6,5,4,5,5,5,"2",1,"2",25,30,20,15,0,10,5,6,6,7,6,28,31
"5245",447,"1",2,11,3,434,"1",0.13,"0",27,"2",30,15,15,30,0,10,"1",10,10,10,10,10,9,10,10,"1",26,"13","4",1,1,"Asia","1",7,2,"7",7,5,6,8,3,2,6,2,5,6,3,4,8,4,9,2,4,3,15,30,25,20,0,10,6,10,6,7,4,"1",9,8,8,8,6,6,8,7,"1",1,"2",25,30,20,15,0,10,5,6,6,7,6,59,45
"5246",447,"1",2,11,8,432,"0",0.08,"0",28,"2",15,30,30,10,10,5,"1",7,9,10,10,10,8,9,10,"2",26,"13","4",1,1,"Asia","1",7,2,"7",7,5,6,8,3,2,6,2,5,6,3,4,8,4,9,2,4,3,15,30,25,20,0,10,6,10,6,7,4,"0",6,5,7,6,5,5,6,8,"2",1,"2",25,30,20,15,0,10,5,6,6,7,6,54,34
"5247",447,"1",2,11,7,431,"0",0.11,"1",27,"4",15,15,25,15,15,15,"0",8,9,8,7,8,2,7,4,"2",26,"13","4",1,1,"Asia","1",7,2,"7",7,5,6,8,3,2,6,2,5,6,3,4,8,4,9,2,4,3,15,30,25,20,0,10,6,10,6,7,4,"0",2,6,4,3,4,5,3,1,"2",1,"2",25,30,20,15,0,10,5,6,6,7,6,42,24
"5248",447,"1",2,11,6,430,"0",0.49,"1",22,"4",10,25,15,20,15,15,"0",5,8,8,8,6,3,7,3,"2",26,"13","4",1,1,"Asia","1",7,2,"7",7,5,6,8,3,2,6,2,5,6,3,4,8,4,9,2,4,3,15,30,25,20,0,10,6,10,6,7,4,"0",5,7,7,5,4,4,5,4,"2",1,"2",25,30,20,15,0,10,5,6,6,7,6,38,32
"5249",448,"1",2,11,1,435,"1",0.73,"0",22,"1",25,5,20,25,15,10,"1",9,9,10,10,9,0,10,9,"1",22,"1","2",1,1,"east","1",2,1,"7",3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25,15,25,25,5,5,8,9,8,9,10,"1",5,7,8,6,6,7,6,6,"1",4,"3",30,10,25,20,5,10,9,9,9,9,9,47,39
"5250",448,"1",2,11,5,437,"1",0.41,"1",23,"2",15,15,18,18,14,20,"1",7,6,9,10,9,9,6,6,"2",22,"1","2",1,1,"east","1",2,1,"7",3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25,15,25,25,5,5,8,9,8,9,10,"1",5,7,5,6,3,7,6,4,"2",4,"3",30,10,25,20,5,10,9,9,9,9,9,50,33
"5251",448,"1",2,11,2,430,"0",-0.42,"0",22,"4",10,25,15,20,15,15,"0",6,8,8,9,9,4,6,2,"2",22,"1","2",1,1,"east","1",2,1,"7",3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25,15,25,25,5,5,8,9,8,9,10,"1",8,8,8,6,5,7,8,7,"2",4,"3",30,10,25,20,5,10,9,9,9,9,9,44,42
"5252",448,"1",2,11,10,436,"1",0,"1",23,"2",28,8,17,22,17,8,"1",10,10,10,10,10,10,10,10,"1",22,"1","2",1,1,"east","1",2,1,"7",3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25,15,25,25,5,5,8,9,8,9,10,"1",8,6,7,8,8,7,8,8,"1",4,"3",30,10,25,20,5,10,9,9,9,9,9,60,44
"5253",448,"1",2,11,3,431,"1",0.03,"0",27,"4",15,15,25,15,15,15,"1",9,8,9,9,5,2,6,4,"2",22,"1","2",1,1,"east","1",2,1,"7",3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25,15,25,25,5,5,8,9,8,9,10,"1",5,6,8,4,8,4,6,3,"2",4,"3",30,10,25,20,5,10,9,9,9,9,9,42,35
"5254",448,"1",2,11,6,438,"0",0.48,"1",23,"2",14,15,16,17,18,20,"0",8,2,4,5,10,2,4,5,"2",22,"1","2",1,1,"east","1",2,1,"7",3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25,15,25,25,5,5,8,9,8,9,10,"1",6,5,0,6,0,0,5,4,"2",4,"3",30,10,25,20,5,10,9,9,9,9,9,31,17
"5255",449,"1",2,11,7,433,"0",0.44,"1",30,"6",20,20,20,20,10,10,"0",7,7,7,7,4,3,6,3,"2",23,"1","6",7,1,"east","1",3,1,"1",8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55,2,1,40,1,1,7,10,10,10,8,"1",4,9,8,10,6,6,9,8,"2",3,"3",50,8,8,33,0,1,7,10,10,10,8,35,43
"5256",449,"1",2,11,1,430,"0",0.17,"0",22,"4",10,25,15,20,15,15,"0",5,6,9,8,8,5,5,2,"2",23,"1","6",7,1,"east","1",3,1,"1",8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55,2,1,40,1,1,7,10,10,10,8,"1",10,7,8,7,8,5,7,1,"2",3,"3",50,8,8,33,0,1,7,10,10,10,8,41,45
"5257",449,"1",2,11,4,437,"0",0.35,"0",23,"2",15,15,18,18,14,20,"0",9,7,8,8,9,7,5,5,"2",23,"1","6",7,1,"east","1",3,1,"1",8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55,2,1,40,1,1,7,10,10,10,8,"0",5,10,9,9,5,6,8,6,"2",3,"3",50,8,8,33,0,1,7,10,10,10,8,48,44
"5258",449,"1",2,11,9,436,"1",0.78,"0",23,"2",28,8,17,22,17,8,"1",10,10,10,10,10,10,10,10,"1",23,"1","6",7,1,"east","1",3,1,"1",8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55,2,1,40,1,1,7,10,10,10,8,"1",10,10,10,10,10,10,10,10,"1",3,"3",50,8,8,33,0,1,7,10,10,10,8,60,60
"5259",449,"1",2,11,2,431,"0",0.31,"0",27,"4",15,15,25,15,15,15,"0",8,5,7,6,8,2,3,2,"2",23,"1","6",7,1,"east","1",3,1,"1",8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55,2,1,40,1,1,7,10,10,10,8,"0",4,4,6,2,9,3,3,5,"2",3,"3",50,8,8,33,0,1,7,10,10,10,8,36,28
"5260",449,"1",2,11,6,439,"0",0.46,"0",29,"2",20,10,50,5,10,5,"0",8,9,9,4,9,0,4,5,"2",23,"1","6",7,1,"east","1",3,1,"1",8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55,2,1,40,1,1,7,10,10,10,8,"1",7,9,7,7,5,6,7,8,"2",3,"3",50,8,8,33,0,1,7,10,10,10,8,39,41
"5261",449,"1",2,11,8,434,"0",-0.12,"0",27,"2",30,15,15,30,0,10,"0",8,8,8,8,8,7,7,8,"2",23,"1","6",7,1,"east","1",3,1,"1",8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55,2,1,40,1,1,7,10,10,10,8,"1",9,9,7,8,7,6,8,6,"2",3,"3",50,8,8,33,0,1,7,10,10,10,8,47,46
"5262",449,"1",2,11,10,435,"1",0.01,"0",22,"1",25,5,20,25,15,10,"1",7,7,8,9,10,7,8,8,"1",23,"1","6",7,1,"east","1",3,1,"1",8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55,2,1,40,1,1,7,10,10,10,8,"1",10,10,10,10,10,10,10,10,"1",3,"3",50,8,8,33,0,1,7,10,10,10,8,48,60
"5263",449,"1",2,11,5,438,"0",0.12,"0",23,"2",14,15,16,17,18,20,"0",7,7,8,8,7,4,6,5,"2",23,"1","6",7,1,"east","1",3,1,"1",8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55,2,1,40,1,1,7,10,10,10,8,"1",7,9,8,8,7,6,8,8,"2",3,"3",50,8,8,33,0,1,7,10,10,10,8,41,45
"5264",450,"1",2,11,4,436,"0",0.48,"1",23,"2",28,8,17,22,17,8,"0",7,7,8,8,8,7,7,10,"2",25,"13","2",3,7,"Asia","2",6,2,"9",7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,9,6,7,10,10,"0",6,7,9,7,9,0,6,5,"2",2,"1",50,10,10,10,5,15,7,8,9,7,9,45,38
"5265",450,"1",2,11,8,432,"1",0.4,"1",28,"2",15,30,30,10,10,5,"1",5,10,10,9,10,10,10,10,"2",25,"13","2",3,7,"Asia","2",6,2,"9",7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,9,6,7,10,10,"1",6,9,9,9,7,8,8,5,"2",2,"1",50,10,10,10,5,15,7,8,9,7,9,54,48
"5266",450,"1",2,11,3,434,"0",-0.1,"1",27,"2",30,15,15,30,0,10,"0",5,5,5,7,5,9,7,1,"1",25,"13","2",3,7,"Asia","2",6,2,"9",7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,9,6,7,10,10,"1",9,8,8,8,7,7,8,3,"1",2,"1",50,10,10,10,5,15,7,8,9,7,9,36,47
"5267",450,"1",2,11,1,439,"0",0.21,"1",29,"2",20,10,50,5,10,5,"0",5,9,10,5,9,5,5,1,"2",25,"13","2",3,7,"Asia","2",6,2,"9",7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,9,6,7,10,10,"1",8,7,7,7,5,5,7,6,"2",2,"1",50,10,10,10,5,15,7,8,9,7,9,43,39
"5268",450,"1",2,11,10,438,"1",0.46,"1",23,"2",14,15,16,17,18,20,"1",4,6,8,7,9,2,4,5,"2",25,"13","2",3,7,"Asia","2",6,2,"9",7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,9,6,7,10,10,"1",6,7,7,7,7,7,7,6,"2",2,"1",50,10,10,10,5,15,7,8,9,7,9,36,41
"5269",450,"1",2,11,9,437,"0",0.53,"1",23,"2",15,15,18,18,14,20,"0",7,7,9,7,10,7,5,4,"2",25,"13","2",3,7,"Asia","2",6,2,"9",7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,9,6,7,10,10,"0",6,9,7,5,3,3,6,5,"2",2,"1",50,10,10,10,5,15,7,8,9,7,9,47,33
"5270",450,"1",2,11,7,431,"0",0.06,"0",27,"4",15,15,25,15,15,15,"0",7,8,8,8,6,3,5,4,"2",25,"13","2",3,7,"Asia","2",6,2,"9",7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,9,6,7,10,10,"0",7,6,6,5,9,3,6,3,"2",2,"1",50,10,10,10,5,15,7,8,9,7,9,40,36
